PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
1626152,Olivier Hanlan,2015,2,12,42
1626202,Joe Young,2015,2,13,43
1626150,Andrew Harrison,2015,2,14,44
1626194,Marcus Thornton,2015,2,15,45
1626181,Norman Powell,2015,2,16,46
1626222,Arturas Gudaitis,2015,2,17,47
1626177,Dakari Johnson,2015,2,18,48
1626206,Aaron White,2015,2,19,49
1626226,Marcus Eriksson,2015,2,20,50
1626227,Tyler Harvey,2015,2,21,51
1626228,Satnam Singh,2015,2,22,52
1626218,Sir'Dominic Pointer,2015,2,23,53
1626229,Daniel Diez,2015,2,24,54
1626215,Cady Lalanne,2015,2,25,55
1626183,Branden Dawson,2015,2,26,56
1626230,Nikola Radicevic,2015,2,27,57
1626160,JP Tokoto,2015,2,28,58
1626231,Dimitrios Agravanis,2015,2,29,59
1626232,Luka Mitrovic,2015,2,30,60
203952,Andrew Wiggins,2014,1,1,1
203953,Jabari Parker,2014,1,2,2
203954,Joel Embiid,2014,1,3,3
203932,Aaron Gordon,2014,1,4,4
203957,Dante Exum,2014,1,5,5
203935,Marcus Smart,2014,1,6,6
203944,Julius Randle,2014,1,7,7
203917,Nik Stauskas,2014,1,8,8
203943,Noah Vonleh,2014,1,9,9
203901,Elfrid Payton,2014,1,10,10
203926,Doug McDermott,2014,1,11,11
203967,Dario Saric,2014,1,12,12
203897,Zach LaVine,2014,1,13,13
203933,T.J. Warren,2014,1,14,14
203940,Adreian Payne,2014,1,15,15
203994,Jusuf Nurkić,2014,1,16,16
203923,James Young,2014,1,17,17
203898,Tyler Ennis,2014,1,18,18
203914,Gary Harris,2014,1,19,19
203998,Bruno Caboclo,2014,1,20,20
203956,Mitch McGary,2014,1,21,21
203919,Jordan Adams,2014,1,22,22
203918,Rodney Hood,2014,1,23,23
203894,Shabazz Napier,2014,1,24,24
203991,Clint Capela,2014,1,25,25
203798,PJ Hairston,2014,1,26,26
203992,Bogdan Bogdanović,2014,1,27,27
203912,C.J. Wilcox,2014,1,28,28
203962,Josh Huestis,2014,1,29,29
203937,Kyle Anderson,2014,1,30,30
203996,Damien Inglis,2014,2,1,31
203909,KJ McDaniels,2014,2,2,32
203925,Joe Harris,2014,2,3,33
203921,Cleanthony Early,2014,2,4,34
203950,Jarnell Stokes,2014,2,5,35
203948,Johnny O'Bryant III,2014,2,6,36
203908,DeAndre Daniels,2014,2,7,37
203915,Spencer Dinwiddie,2014,2,8,38
203924,Jerami Grant,2014,2,9,39
203922,Glenn Robinson III,2014,2,10,40
203999,Nikola Jokić,2014,2,11,41
203910,Nick Johnson,2014,2,12,42
204002,Edy Tavares,2014,2,13,43
203900,Markel Brown,2014,2,14,44
203939,Dwight Powell,2014,2,15,45
203903,Jordan Clarkson,2014,2,16,46
203893,Russ Smith,2014,2,17,47
203934,Lamar Patterson,2014,2,18,48
203946,Cameron Bairstow,2014,2,19,49
203938,Alec Brown,2014,2,20,50
203648,Thanasis Antetokounmpo,2014,2,21,51
203995,Vasilije Micic,2014,2,22,52
203993,Alessandro Gentile,2014,2,23,53
204009,Nemanja Dangubic,2014,2,24,54
203902,Semaj Christon,2014,2,25,55
203906,Devyn Marble,2014,2,26,56
204010,Louis Labeyrie,2014,2,27,57
203895,Jordan McRae,2014,2,28,58
203904,Xavier Thames,2014,2,29,59
203928,Cory Jefferson,2014,2,30,60
203461,Anthony Bennett,2013,1,1,1
203506,Victor Oladipo,2013,1,2,2
203490,Otto Porter Jr.,2013,1,3,3
203469,Cody Zeller,2013,1,4,4
203458,Alex Len,2013,1,5,5
203457,Nerlens Noel,2013,1,6,6
203463,Ben McLemore,2013,1,7,7
203484,Kentavious Caldwell-Pope,2013,1,8,8
203504,Trey Burke,2013,1,9,9
203468,CJ McCollum,2013,1,10,10
203487,Michael Carter-Williams,2013,1,11,11
203500,Steven Adams,2013,1,12,12
203482,Kelly Olynyk,2013,1,13,13
203498,Shabazz Muhammad,2013,1,14,14
203507,Giannis Antetokounmpo,2013,1,15,15
203512,Lucas Nogueira,2013,1,16,16
203471,Dennis Schröder,2013,1,17,17
203499,Shane Larkin,2013,1,18,18
203508,Sergey Karasev,2013,1,19,19
203503,Tony Snell,2013,1,20,20
203476,Gorgui Dieng,2013,1,21,21
203486,Mason Plumlee,2013,1,22,22
203524,Solomon Hill,2013,1,23,23
203501,Tim Hardaway Jr.,2013,1,24,24
203493,Reggie Bullock Jr.,2013,1,25,25
203460,Andre Roberson,2013,1,26,26
203497,Rudy Gobert,2013,1,27,27
203520,Livio Jean-Charles,2013,1,28,28
203462,Archie Goodwin,2013,1,29,29
203517,Nemanja Nedovic,2013,1,30,30
203459,Allen Crabbe,2013,2,1,31
203518,Alex Abrines,2013,2,2,32
203467,Carrick Felix,2013,2,3,33
203477,Isaiah Canaan,2013,2,4,34
203318,Glen Rice,2013,2,5,35
203492,Ray McCallum,2013,2,6,36
203502,Tony Mitchell,2013,2,7,37
203489,Nate Wolters,2013,2,8,38
203481,Jeff Withey,2013,2,9,39
203511,Grant Jerrett,2013,2,10,40
203479,Jamaal Franklin,2013,2,11,41
203510,Pierre Jackson,2013,2,12,42
203495,Ricky Ledo,2013,2,13,43
203488,Mike Muscala,2013,2,14,44
203525,Marko Todorovic,2013,2,15,45
203475,Erick Green,2013,2,16,46
203526,Raul Neto,2013,2,17,47
203527,Ryan Kelly,2013,2,18,48
203513,Erik Murphy,2013,2,19,49
203516,James Ennis III,2013,2,20,50
203528,Romero Osby,2013,2,21,51
203485,Lorenzo Brown,2013,2,22,52
203470,Colton Iverson,2013,2,23,53
203529,Arsalan Kazemi,2013,2,24,54
203530,Joffrey Lauvergne,2013,2,25,55
203491,Peyton Siva,2013,2,26,56
203531,Alex Oriakhi,2013,2,27,57
203472,Deshaun Thomas,2013,2,28,58
203532,Bojan Dubljevic,2013,2,29,59
203533,Janis Timma,2013,2,30,60
203076,Anthony Davis,2012,1,1,1
203077,Michael Kidd-Gilchrist,2012,1,2,2
203078,Bradley Beal,2012,1,3,3
203079,Dion Waiters,2012,1,4,4
203080,Thomas Robinson,2012,1,5,5
203081,Damian Lillard,2012,1,6,6
203084,Harrison Barnes,2012,1,7,7
203082,Terrence Ross,2012,1,8,8
203083,Andre Drummond,2012,1,9,9
203085,Austin Rivers,2012,1,10,10
203086,Meyers Leonard,2012,1,11,11
203087,Jeremy Lamb,2012,1,12,12
203088,Kendall Marshall,2012,1,13,13
203089,John Henson,2012,1,14,14
203090,Maurice Harkless,2012,1,15,15
203091,Royce White,2012,1,16,16
203092,Tyler Zeller,2012,1,17,17
203093,Terrence Jones,2012,1,18,18
203094,Andrew Nicholson,2012,1,19,19
203095,Evan Fournier,2012,1,20,20
203096,Jared Sullinger,2012,1,21,21
203097,Fab Melo,2012,1,22,22
203098,John Jenkins,2012,1,23,23
203099,Jared Cunningham,2012,1,24,24
203100,Tony Wroten,2012,1,25,25
203101,Miles Plumlee,2012,1,26,26
203102,Arnett Moultrie,2012,1,27,27
203103,Perry Jones III,2012,1,28,28
203104,Marquis Teague,2012,1,29,29
203105,Festus Ezeli,2012,1,30,30
203106,Jeffery Taylor,2012,2,1,31
203107,Tomas Satoransky,2012,2,2,32
203108,Bernard James,2012,2,3,33
203109,Jae Crowder,2012,2,4,34
203110,Draymond Green,2012,2,5,35
203111,Orlando Johnson,2012,2,6,36
203112,Quincy Acy,2012,2,7,37
203113,Quincy Miller,2012,2,8,38
203114,Khris Middleton,2012,2,9,39
203115,Will Barton,2012,2,10,40
203116,Tyshawn Taylor,2012,2,11,41
203117,Doron Lamb,2012,2,12,42
203118,Mike Scott,2012,2,13,43
203119,Kim English,2012,2,14,44
203120,Justin Hamilton,2012,2,15,45
203121,Darius Miller,2012,2,16,46
203122,Kevin Murphy,2012,2,17,47
203123,Kostas Papanikolaou,2012,2,18,48
203124,Kyle O'Quinn,2012,2,19,49
203125,Izzet Turkyilmaz,2012,2,20,50
203126,Kris Joseph,2012,2,21,51
203136,Ognjen Kuzmic,2012,2,22,52
203128,Furkan Aldemir,2012,2,23,53
203129,Tornike Shengelia,2012,2,24,54
203130,Darius Johnson-Odom,2012,2,25,55
203131,Tomislav Zubcic,2012,2,26,56
203132,Ilkan Karaman,2012,2,27,57
203133,Robbie Hummel,2012,2,28,58
203134,Marcus Denmon,2012,2,29,59
203135,Robert Sacre,2012,2,30,60
202681,Kyrie Irving,2011,1,1,1
202682,Derrick Williams,2011,1,2,2
202683,Enes Freedom,2011,1,3,3
202684,Tristan Thompson,2011,1,4,4
202685,Jonas Valanciunas,2011,1,5,5
202686,Jan Vesely,2011,1,6,6
202687,Bismack Biyombo,2011,1,7,7
202688,Brandon Knight,2011,1,8,8
202689,Kemba Walker,2011,1,9,9
202690,Jimmer Fredette,2011,1,10,10
202691,Klay Thompson,2011,1,11,11
202692,Alec Burks,2011,1,12,12
202693,Markieff Morris,2011,1,13,13
202694,Marcus Morris Sr.,2011,1,14,14
202695,Kawhi Leonard,2011,1,15,15
202696,Nikola Vučević,2011,1,16,16
202697,Iman Shumpert,2011,1,17,17
202698,Chris Singleton,2011,1,18,18
202699,Tobias Harris,2011,1,19,19
202700,Donatas Motiejunas,2011,1,20,20
202701,Nolan Smith,2011,1,21,21
202702,Kenneth Faried,2011,1,22,22
202703,Nikola Mirotic,2011,1,23,23
202704,Reggie Jackson,2011,1,24,24
202705,MarShon Brooks,2011,1,25,25
202706,Jordan Hamilton,2011,1,26,26
202707,JaJuan Johnson,2011,1,27,27
202708,Norris Cole,2011,1,28,28
202709,Cory Joseph,2011,1,29,29
202710,Jimmy Butler III,2011,1,30,30
202711,Bojan Bogdanovic,2011,2,1,31
202712,Justin Harper,2011,2,2,32
202713,Kyle Singler,2011,2,3,33
202714,Shelvin Mack,2011,2,4,34
202715,Tyler Honeycutt,2011,2,5,35
202716,Jordan Williams,2011,2,6,36
202717,Trey Thompkins,2011,2,7,37
202718,Chandler Parsons,2011,2,8,38
202719,Jeremy Tyler,2011,2,9,39
202720,Jon Leuer,2011,2,10,40
202721,Darius Morris,2011,2,11,41
202722,Davis Bertans,2011,2,12,42
202723,Malcolm Lee,2011,2,13,43
202724,Charles Jenkins,2011,2,14,44
202725,Josh Harrellson,2011,2,15,45
202726,Andrew Goudelock,2011,2,16,46
202727,Travis Leslie,2011,2,17,47
202728,Keith Benson,2011,2,18,48
202729,Josh Selby,2011,2,19,49
202730,Lavoy Allen,2011,2,20,50
202739,Jon Diebler,2011,2,21,51
202731,Vernon Macklin,2011,2,22,52
202732,DeAndre Liggins,2011,2,23,53
202733,MIlan Macvan,2011,2,24,54
202734,E'Twaun Moore,2011,2,25,55
202624,Chukwudiebere Maduabum,2011,2,26,56
202735,Tanguy Ngombo,2011,2,27,57
202736,Ater Majok,2011,2,28,58
202737,Adam Hanga,2011,2,29,59
202738,Isaiah Thomas,2011,2,30,60
202322,John Wall,2010,1,1,1
202323,Evan Turner,2010,1,2,2
202324,Derrick Favors,2010,1,3,3
202325,Wesley Johnson,2010,1,4,4
202326,DeMarcus Cousins,2010,1,5,5
202327,Ekpe Udoh,2010,1,6,6
202328,Greg Monroe,2010,1,7,7
202329,Al-Farouq Aminu,2010,1,8,8
202330,Gordon Hayward,2010,1,9,9
202331,Paul George,2010,1,10,10
202332,Cole Aldrich,2010,1,11,11
202333,Xavier Henry,2010,1,12,12
202334,Ed Davis,2010,1,13,13
202335,Patrick Patterson,2010,1,14,14
202336,Larry Sanders,2010,1,15,15
202337,Luke Babbitt,2010,1,16,16
202338,Kevin Seraphin,2010,1,17,17
202339,Eric Bledsoe,2010,1,18,18
202340,Avery Bradley,2010,1,19,19
202341,James Anderson,2010,1,20,20
202342,Craig Brackins,2010,1,21,21
202343,Elliot Williams,2010,1,22,22
202344,Trevor Booker,2010,1,23,23
202345,Damion James,2010,1,24,24
202346,Dominique Jones,2010,1,25,25
202347,Quincy Pondexter,2010,1,26,26
202348,Jordan Crawford,2010,1,27,27
202349,Greivis Vasquez,2010,1,28,28
202350,Daniel Orton,2010,1,29,29
202351,Lazar Hayward,2010,1,30,30
202353,Tibor Pleiss,2010,2,1,31
202354,Dexter Pittman,2010,2,2,32
202355,Hassan Whiteside,2010,2,3,33
202356,Armon Johnson,2010,2,4,34
202357,Nemanja Bjelica,2010,2,5,35
202358,Terrico White,2010,2,6,36
202359,Darington Hobson,2010,2,7,37
202360,Andy Rautins,2010,2,8,38
202361,Landry Fields,2010,2,9,39
202362,Lance Stephenson,2010,2,10,40
202363,Jarvis Varnado,2010,2,11,41
202364,Da'Sean Butler,2010,2,12,42
202365,Devin Ebanks,2010,2,13,43
202366,Jerome Jordan,2010,2,14,44
202370,Paulao Prestes,2010,2,15,45
202371,Gani Lawal,2010,2,16,46
202372,Tiny Gallon,2010,2,17,47
202160,Latavious Williams,2010,2,18,48
202373,Ryan Richards,2010,2,19,49
202374,Solomon Alabi,2010,2,20,50
202375,Magnum Rolle,2010,2,21,51
202376,Luke Harangody,2010,2,22,52
202377,Pape Sy,2010,2,23,53
202378,Willie Warren,2010,2,24,54
202379,Jeremy Evans,2010,2,25,55
202380,Hamady Ndiaye,2010,2,26,56
202385,Ryan Reid,2010,2,27,57
202382,Derrick Caracter,2010,2,28,58
202383,Stanley Robinson,2010,2,29,59
202384,Dwayne Collins,2010,2,30,60
201933,Blake Griffin,2009,1,1,1
201934,Hasheem Thabeet,2009,1,2,2
201935,James Harden,2009,1,3,3
201936,Tyreke Evans,2009,1,4,4
201937,Ricky Rubio,2009,1,5,5
201938,Jonny Flynn,2009,1,6,6
201939,Stephen Curry,2009,1,7,7
201941,Jordan Hill,2009,1,8,8
201942,DeMar DeRozan,2009,1,9,9
201943,Brandon Jennings,2009,1,10,10
201944,Terrence Williams,2009,1,11,11
201945,Gerald Henderson,2009,1,12,12
201946,Tyler Hansbrough,2009,1,13,13
201947,Earl Clark,2009,1,14,14
201948,Austin Daye,2009,1,15,15
201949,James Johnson,2009,1,16,16
201950,Jrue Holiday,2009,1,17,17
201951,Ty Lawson,2009,1,18,18
201952,Jeff Teague,2009,1,19,19
201953,Eric Maynor,2009,1,20,20
201954,Darren Collison,2009,1,21,21
201964,Victor Claver,2009,1,22,22
201956,Omri Casspi,2009,1,23,23
201957,Byron Mullens,2009,1,24,24
201958,Rodrigue Beaubois,2009,1,25,25
201959,Taj Gibson,2009,1,26,26
201960,DeMarre Carroll,2009,1,27,27
201961,Wayne Ellington,2009,1,28,28
201962,Toney Douglas,2009,1,29,29
201963,Christian Eyenga,2009,1,30,30
201965,Jeff Ayres,2009,2,1,31
201966,Jermaine Taylor,2009,2,2,32
201967,Dante Cunningham,2009,2,3,33
201968,Sergio Llull,2009,2,4,34
201969,DaJuan Summers,2009,2,5,35
201970,Sam Young,2009,2,6,36
201971,DeJuan Blair,2009,2,7,37
201972,Jon Brockman,2009,2,8,38
201973,Jonas Jerebko,2009,2,9,39
201974,Derrick Brown,2009,2,10,40
201975,Jodie Meeks,2009,2,11,41
201976,Patrick Beverley,2009,2,12,42
201977,Marcus Thornton,2009,2,13,43
201978,Chase Budinger,2009,2,14,44
201979,Nick Calathes,2009,2,15,45
201980,Danny Green,2009,2,16,46
201994,Henk Norel,2009,2,17,47
201981,Taylor Griffin,2009,2,18,48
201982,Sergiy Gladyr,2009,2,19,49
201983,Goran Suton,2009,2,20,50
201984,Jack McClinton,2009,2,21,51
201985,AJ Price,2009,2,22,52
201986,Nando De Colo,2009,2,23,53
201987,Robert Vaden,2009,2,24,54
201988,Patty Mills,2009,2,25,55
201989,Ahmad Nivins,2009,2,26,56
201990,Emir Preldzic,2009,2,27,57
201991,Lester Hudson,2009,2,28,58
201992,Chinemelu Elonu,2009,2,29,59
201993,Robert Dozier,2009,2,30,60
201565,Derrick Rose,2008,1,1,1
201563,Michael Beasley,2008,1,2,2
201564,O.J. Mayo,2008,1,3,3
201566,Russell Westbrook,2008,1,4,4
201567,Kevin Love,2008,1,5,5
201568,Danilo Gallinari,2008,1,6,6
201569,Eric Gordon,2008,1,7,7
201570,Joe Alexander,2008,1,8,8
201571,D.J. Augustin,2008,1,9,9
201572,Brook Lopez,2008,1,10,10
201573,Jerryd Bayless,2008,1,11,11
201574,Jason Thompson,2008,1,12,12
201575,Brandon Rush,2008,1,13,13
201576,Anthony Randolph,2008,1,14,14
201577,Robin Lopez,2008,1,15,15
201578,Marreese Speights,2008,1,16,16
201579,Roy Hibbert,2008,1,17,17
201580,JaVale McGee,2008,1,18,18
201581,JJ Hickson,2008,1,19,19
201582,Alexis Ajinca,2008,1,20,20
201583,Ryan Anderson,2008,1,21,21
201584,Courtney Lee,2008,1,22,22
201585,Kosta Koufos,2008,1,23,23
201586,Serge Ibaka,2008,1,24,24
201587,Nicolas Batum,2008,1,25,25
201588,George Hill,2008,1,26,26
201589,Darrell Arthur,2008,1,27,27
201590,Donte Greene,2008,1,28,28
201591,DJ White,2008,1,29,29
201592,J.R. Giddens,2008,1,30,30
201593,Nikola Pekovic,2008,2,1,31
201594,Walter Sharpe,2008,2,2,32
201595,Joey Dorsey,2008,2,3,33
201596,Mario Chalmers,2008,2,4,34
201599,DeAndre Jordan,2008,2,5,35
201600,Omer Asik,2008,2,6,36
201601,Luc Mbah a Moute,2008,2,7,37
201602,Kyle Weaver,2008,2,8,38
201603,Sonny Weems,2008,2,9,39
201604,Chris Douglas-Roberts,2008,2,10,40
201605,Nathan Jawai,2008,2,11,41
201606,Sean Singletary,2008,2,12,42
201607,Patrick Ewing,2008,2,13,43
201608,Ante Tomic,2008,2,14,44
201609,Goran Dragic,2008,2,15,45
201610,Trent Plaisted,2008,2,16,46
201611,Henry Walker,2008,2,17,47
201612,Malik Hairston,2008,2,18,48
201613,Richard Hendrix,2008,2,19,49
201614,DeVon Hardin,2008,2,20,50
201615,Shan Foster,2008,2,21,51
201616,Darnell Jackson,2008,2,22,52
201617,Tadija Dragicevic,2008,2,23,53
201618,Maarty Leunen,2008,2,24,54
201446,Mike Taylor,2008,2,25,55
201619,Sasha Kaun,2008,2,26,56
201620,James Gist,2008,2,27,57
201621,Joe Crawford,2008,2,28,58
201622,Deron Washington,2008,2,29,59
201623,Semih Erden,2008,2,30,60
201141,Greg Oden,2007,1,1,1
201142,Kevin Durant,2007,1,2,2
201143,Al Horford,2007,1,3,3
201144,Mike Conley,2007,1,4,4
201145,Jeff Green,2007,1,5,5
201146,Yi Jianlian,2007,1,6,6
201147,Corey Brewer,2007,1,7,7
201148,Brandan Wright,2007,1,8,8
201149,Joakim Noah,2007,1,9,9
201150,Spencer Hawes,2007,1,10,10
201151,Acie Law,2007,1,11,11
201152,Thaddeus Young,2007,1,12,12
201153,Julian Wright,2007,1,13,13
201154,Al Thornton,2007,1,14,14
201155,Rodney Stuckey,2007,1,15,15
201156,Nick Young,2007,1,16,16
201157,Sean Williams,2007,1,17,17
201158,Marco Belinelli,2007,1,18,18
201159,Javaris Crittenton,2007,1,19,19
201160,Jason Smith,2007,1,20,20
201161,Daequan Cook,2007,1,21,21
201162,Jared Dudley,2007,1,22,22
201163,Wilson Chandler,2007,1,23,23
201164,Rudy Fernandez,2007,1,24,24
201165,Morris Almond,2007,1,25,25
201166,Aaron Brooks,2007,1,26,26
201167,Arron Afflalo,2007,1,27,27
201168,Tiago Splitter,2007,1,28,28
201169,Alando Tucker,2007,1,29,29
201170,Petteri Koponen,2007,1,30,30
201171,Carl Landry,2007,2,1,31
201172,Gabe Pruitt,2007,2,2,32
201173,Marcus Williams,2007,2,3,33
201174,Nick Fazekas,2007,2,4,34
201175,Glen Davis,2007,2,5,35
201176,Jermareo Davidson,2007,2,6,36
201177,Josh McRoberts,2007,2,7,37
201178,Kyrylo Fesenko,2007,2,8,38
201179,Stanko Barac,2007,2,9,39
201180,Sun Sun,2007,2,10,40
201181,Chris Richard,2007,2,11,41
201182,Derrick Byars,2007,2,12,42
201183,Adam Haluska,2007,2,13,43
201184,Reyshawn Terry,2007,2,14,44
201185,Jared Jordan,2007,2,15,45
201186,Stephane Lasme,2007,2,16,46
201187,Dominic McGuire,2007,2,17,47
201188,Marc Gasol,2007,2,18,48
201189,Aaron Gray,2007,2,19,49
201190,Renaldas Seibutis,2007,2,20,50
201191,JamesOn Curry,2007,2,21,51
201192,Taurean Green,2007,2,22,52
201193,Demetris Nichols,2007,2,23,53
201194,Brad Newley,2007,2,24,54
201195,Herbert Hill,2007,2,25,55
201196,Ramon Sessions,2007,2,26,56
201197,Sammy Mejia,2007,2,27,57
201198,Giorgos Printezis,2007,2,28,58
201199,DJ Strawberry,2007,2,29,59
201200,Milovan Rakovic,2007,2,30,60
200745,Andrea Bargnani,2006,1,1,1
200746,LaMarcus Aldridge,2006,1,2,2
200747,Adam Morrison,2006,1,3,3
200748,Tyrus Thomas,2006,1,4,4
200749,Shelden Williams,2006,1,5,5
200750,Brandon Roy,2006,1,6,6
200751,Randy Foye,2006,1,7,7
200752,Rudy Gay,2006,1,8,8
200753,Patrick O'Bryant,2006,1,9,9
200754,Mouhamed Sene,2006,1,10,10
200755,JJ Redick,2006,1,11,11
200756,Hilton Armstrong,2006,1,12,12
200757,Thabo Sefolosha,2006,1,13,13
200758,Ronnie Brewer,2006,1,14,14
200759,Cedric Simmons,2006,1,15,15
200760,Rodney Carney,2006,1,16,16
200761,Shawne Williams,2006,1,17,17
200762,Oleksiy Pecherov,2006,1,18,18
200763,Quincy Douby,2006,1,19,19
200764,Renaldo Balkman,2006,1,20,20
200765,Rajon Rondo,2006,1,21,21
200766,Marcus Williams,2006,1,22,22
200767,Josh Boone,2006,1,23,23
200768,Kyle Lowry,2006,1,24,24
200769,Shannon Brown,2006,1,25,25
200770,Jordan Farmar,2006,1,26,26
200771,Sergio Rodriguez,2006,1,27,27
200772,Maurice Ager,2006,1,28,28
200776,Mardy Collins,2006,1,29,29
200777,Joel Freeland,2006,1,30,30
200778,James White,2006,2,1,31
200779,Steve Novak,2006,2,2,32
200780,Solomon Jones,2006,2,3,33
200781,Paul Davis,2006,2,4,34
200782,P.J. Tucker,2006,2,5,35
200783,Craig Smith,2006,2,6,36
200784,Bobby Jones,2006,2,7,37
200785,Kosta Perovic,2006,2,8,38
200786,David Noel,2006,2,9,39
200787,Denham Brown,2006,2,10,40
200788,James Augustine,2006,2,11,41
200789,Daniel Gibson,2006,2,12,42
200790,Marcus Vinicius,2006,2,13,43
200791,Lior Eliyahu,2006,2,14,44
200792,Alexander Johnson,2006,2,15,45
200793,Dee Brown,2006,2,16,46
200794,Paul Millsap,2006,2,17,47
200795,Vladimir Veremeenko,2006,2,18,48
200796,Leon Powe,2006,2,19,49
200797,Ryan Hollins,2006,2,20,50
200798,Cheikh Samb,2006,2,21,51
200799,Guillermo Diaz,2006,2,22,52
200800,Yotam Halperin,2006,2,23,53
200801,Hassan Adams,2006,2,24,54
200802,Ejike Ugboaja,2006,2,25,55
200803,Edin Bavcic,2006,2,26,56
200804,Loukas Mavrokefalidis,2006,2,27,57
200805,JR Pinnock,2006,2,28,58
200806,Damir Markota,2006,2,29,59
200807,Will Blalock,2006,2,30,60
101106,Andrew Bogut,2005,1,1,1
101107,Marvin Williams,2005,1,2,2
101114,Deron Williams,2005,1,3,3
101108,Chris Paul,2005,1,4,4
101109,Raymond Felton,2005,1,5,5
101110,Martell Webster,2005,1,6,6
101111,Charlie Villanueva,2005,1,7,7
101112,Channing Frye,2005,1,8,8
101113,Ike Diogu,2005,1,9,9
101115,Andrew Bynum,2005,1,10,10
101116,Fran Vazquez,2005,1,11,11
101117,Yaroslav Korolev,2005,1,12,12
101118,Sean May,2005,1,13,13
101119,Rashad McCants,2005,1,14,14
101120,Antoine Wright,2005,1,15,15
101121,Joey Graham,2005,1,16,16
101122,Danny Granger,2005,1,17,17
101123,Gerald Green,2005,1,18,18
101124,Hakim Warrick,2005,1,19,19
101125,Julius Hodge,2005,1,20,20
101126,Nate Robinson,2005,1,21,21
101127,Jarrett Jack,2005,1,22,22
101128,Francisco Garcia,2005,1,23,23
101129,Luther Head,2005,1,24,24
101130,Johan Petro,2005,1,25,25
101131,Jason Maxiell,2005,1,26,26
101132,Linas Kleiza,2005,1,27,27
101133,Ian Mahinmi,2005,1,28,28
101134,Wayne Simien,2005,1,29,29
101135,David Lee,2005,1,30,30
101136,Salim Stoudamire,2005,2,1,31
101137,Daniel Ewing,2005,2,2,32
101138,Brandon Bass,2005,2,3,33
101139,CJ Miles,2005,2,4,34
101140,Ricky Sanchez,2005,2,5,35
101141,Ersan Ilyasova,2005,2,6,36
101142,Ronny Turiaf,2005,2,7,37
101143,Travis Diener,2005,2,8,38
101144,Von Wafer,2005,2,9,39
101145,Monta Ellis,2005,2,10,40
101146,Roko Ukic,2005,2,11,41
101147,Chris Taft,2005,2,12,42
101148,Mile Ilic,2005,2,13,43
101149,Martynas Andriuskevicius,2005,2,14,44
101150,Lou Williams,2005,2,15,45
101151,Erazem Lorbek,2005,2,16,46
101152,Bracey Wright,2005,2,17,47
101153,Mickael Gelabale,2005,2,18,48
101154,Andray Blatche,2005,2,19,49
101155,Ryan Gomes,2005,2,20,50
101156,Robert Whaley,2005,2,21,51
101157,Axel Hervelle,2005,2,22,52
101158,Orien Greene,2005,2,23,53
101159,Dijon Thompson,2005,2,24,54
101160,Lawrence Roberts,2005,2,25,55
101161,Amir Johnson,2005,2,26,56
101162,Marcin Gortat,2005,2,27,57
101166,Uros Slokar,2005,2,28,58
101164,Cenk Akyol,2005,2,29,59
101165,Alex Acker,2005,2,30,60
2730,Dwight Howard,2004,1,1,1
2731,Emeka Okafor,2004,1,2,2
2732,Ben Gordon,2004,1,3,3
2733,Shaun Livingston,2004,1,4,4
2734,Devin Harris,2004,1,5,5
2735,Josh Childress,2004,1,6,6
2736,Luol Deng,2004,1,7,7
2737,Rafael Araujo,2004,1,8,8
2738,Andre Iguodala,2004,1,9,9
2739,Luke Jackson,2004,1,10,10
2740,Andris Biedrins,2004,1,11,11
2741,Robert Swift,2004,1,12,12
2742,Sebastian Telfair,2004,1,13,13
2743,Kris Humphries,2004,1,14,14
2744,Al Jefferson,2004,1,15,15
2745,Kirk Snyder,2004,1,16,16
2746,Josh Smith,2004,1,17,17
2747,JR Smith,2004,1,18,18
2748,Dorell Wright,2004,1,19,19
2749,Jameer Nelson,2004,1,20,20
2750,Pavel Podkolzin,2004,1,21,21
2751,Viktor Khryapa,2004,1,22,22
2752,Sergei Monia,2004,1,23,23
2753,Delonte West,2004,1,24,24
2754,Tony Allen,2004,1,25,25
2755,Kevin Martin,2004,1,26,26
2756,Sasha Vujacic,2004,1,27,27
2757,Beno Udrih,2004,1,28,28
2758,David Harrison,2004,1,29,29
2760,Anderson Varejao,2004,2,1,30
2761,Jackson Vroman,2004,2,2,31
2762,Peter John Ramos,2004,2,3,32
2763,Lionel Chalmers,2004,2,4,33
2764,Donta Smith,2004,2,5,34
2765,Andre Emmett,2004,2,6,35
2766,Antonio Burks,2004,2,7,36
2767,Royal Ivey,2004,2,8,37
2768,Chris Duhon,2004,2,9,38
2769,Albert Miralles,2004,2,10,39
2770,Justin Reed,2004,2,11,40
2801,David Young,2004,2,12,41
2771,Viktor Sanikidze,2004,2,13,42
2772,Trevor Ariza,2004,2,14,43
2773,Tim Pickett,2004,2,15,44
2774,Bernard Robinson,2004,2,16,45
2775,Ha Ha,2004,2,17,46
2776,Pape Sow,2004,2,18,47
2777,Ricky Minard,2004,2,19,48
2778,Sergei Lishouk,2004,2,20,49
2779,Vassilis Spanoulis,2004,2,21,50
2780,Christian Drejer,2004,2,22,51
2781,Romain Sato,2004,2,23,52
2782,Matt Freije,2004,2,24,53
2783,Rickey Paulding,2004,2,25,54
2784,Luis Flores,2004,2,26,55
2785,Marcus Douthit,2004,2,27,56
